date,country,iso3,cases,hovertext
2020-03-27,Kosovo,XKS,86,Kosovo:86
2020-03-27,Kuwait,KWT,225,Kuwait:225
2020-03-27,Kyrgyzstan,KGZ,58,Kyrgyzstan:58
2020-03-27,Laos,LAO,6,Laos:6
2020-03-27,Latvia,LVA,280,Latvia:280
2020-03-27,Lebanon,LBN,391,Lebanon:391
2020-03-27,Lesotho,LSO,0,Lesotho:0
2020-03-27,Liberia,LBR,3,Liberia:3
2020-03-27,Libya,LBY,1,Libya:1
2020-03-27,Liechtenstein,LIE,56,Liechtenstein:56
2020-03-27,Lithuania,LTU,358,Lithuania:358
2020-03-27,Luxembourg,LUX,1605,Luxembourg:1605
2020-03-27,Madagascar,MDG,26,Madagascar:26
2020-03-27,Malawi,MWI,0,Malawi:0
2020-03-27,Malaysia,MYS,2161,Malaysia:2161
2020-03-27,Maldives,MDV,16,Maldives:16
2020-03-27,Mali,MLI,11,Mali:11
2020-03-27,Malta,MLT,139,Malta:139
2020-03-27,Mauritania,MRT,3,Mauritania:3
2020-03-27,Mauritius,MUS,94,Mauritius:94
2020-03-27,Mexico,MEX,717,Mexico:717
2020-03-27,Moldova,MDA,199,Moldova:199
2020-03-27,Monaco,MCO,42,Monaco:42
2020-03-27,Mongolia,MNG,11,Mongolia:11
2020-03-27,Montenegro,MNE,82,Montenegro:82
2020-03-27,Morocco,MAR,345,Morocco:345
2020-03-27,Mozambique,MOZ,7,Mozambique:7
2020-03-27,Namibia,NAM,8,Namibia:8
2020-03-27,Nepal,NPL,4,Nepal:4
2020-03-27,Netherlands,NLD,8647,Netherlands:8647
2020-03-27,New Zealand,NZL,368,New Zealand:368
2020-03-27,Nicaragua,NIC,2,Nicaragua:2
2020-03-27,Niger,NER,10,Niger:10
2020-03-27,Nigeria,NGA,70,Nigeria:70
2020-03-27,North Macedonia,MKD,219,North Macedonia:219
2020-03-27,Norway,NOR,3755,Norway:3755
2020-03-27,Oman,OMN,131,Oman:131
2020-03-27,Pakistan,PAK,1373,Pakistan:1373
2020-03-27,Panama,PAN,674,Panama:674
2020-03-27,Papua New Guinea,PNG,1,Papua New Guinea:1
2020-03-27,Paraguay,PRY,52,Paraguay:52
2020-03-27,Peru,PER,635,Peru:635
2020-03-27,Philippines,PHL,803,Philippines:803
2020-03-27,Poland,POL,1389,Poland:1389
2020-03-27,Portugal,PRT,4268,Portugal:4268
2020-03-27,Qatar,QAT,562,Qatar:562
2020-03-27,Romania,ROU,1292,Romania:1292
2020-03-27,Russia,RUS,1036,Russia:1036
2020-03-27,Rwanda,RWA,54,Rwanda:54
2020-03-27,Saint Kitts and Nevis,KNA,2,Saint Kitts and Nevis:2
2020-03-27,Saint Lucia,LCA,3,Saint Lucia:3
2020-03-27,Saint Vincent and the Grenadines,VCT,1,Saint Vincent and the Grenadines:1
2020-03-27,San Marino,SMR,223,San Marino:223
2020-03-27,Sao Tome and Principe,STP,0,Sao Tome and Principe:0
2020-03-27,Saudi Arabia,SAU,1104,Saudi Arabia:1104
2020-03-27,Senegal,SEN,119,Senegal:119
2020-03-27,Serbia,SRB,457,Serbia:457
2020-03-27,Seychelles,SYC,7,Seychelles:7
2020-03-27,Sierra Leone,SLE,0,Sierra Leone:0
2020-03-27,Singapore,SGP,732,Singapore:732
2020-03-27,Slovakia,SVK,269,Slovakia:269
2020-03-27,Slovenia,SVN,632,Slovenia:632
2020-03-27,Somalia,SOM,3,Somalia:3
2020-03-27,South Africa,ZAF,1170,South Africa:1170
2020-03-27,South Sudan,SSD,0,South Sudan:0
2020-03-27,Spain,ESP,65719,Spain:65719
2020-03-27,Sri Lanka,LKA,106,Sri Lanka:106
2020-03-27,Sudan,SDN,3,Sudan:3
2020-03-27,Suriname,SUR,8,Suriname:8
2020-03-27,Sweden,SWE,3069,Sweden:3069
2020-03-27,Switzerland,CHE,12928,Switzerland:12928
2020-03-27,Syria,SYR,5,Syria:5
2020-03-27,Taiwan*,TWN,267,Taiwan*:267
2020-03-27,Tajikistan,TJK,0,Tajikistan:0
2020-03-27,Tanzania,TZA,13,Tanzania:13
2020-03-27,Thailand,THA,1136,Thailand:1136
2020-03-27,Timor-Leste,TLS,1,Timor-Leste:1
2020-03-27,Togo,TGO,25,Togo:25
2020-03-27,Trinidad and Tobago,TTO,66,Trinidad and Tobago:66
2020-03-27,Tunisia,TUN,227,Tunisia:227
2020-03-27,Turkey,TUR,5698,Turkey:5698
2020-03-27,US,USA,101962,US:101962
2020-03-27,Uganda,UGA,23,Uganda:23
2020-03-27,Ukraine,UKR,310,Ukraine:310
2020-03-27,United Arab Emirates,ARE,405,United Arab Emirates:405
2020-03-27,United Kingdom,GBR,14745,United Kingdom:14745
2020-03-27,Uruguay,URY,274,Uruguay:274
2020-03-27,Uzbekistan,UZB,88,Uzbekistan:88
2020-03-27,Venezuela,VEN,107,Venezuela:107
2020-03-27,Vietnam,VNM,163,Vietnam:163
2020-03-27,West Bank and Gaza,PSE,91,West Bank and Gaza:91
2020-03-27,Western Sahara,ESH,0,Western Sahara:0
2020-03-27,Yemen,YEM,0,Yemen:0
2020-03-27,Zambia,ZMB,22,Zambia:22
2020-03-27,Zimbabwe,ZWE,5,Zimbabwe:5
2020-03-28,Afghanistan,AFG,110,Afghanistan:110
2020-03-28,Albania,ALB,197,Albania:197
2020-03-28,Algeria,DZA,454,Algeria:454
2020-03-28,Andorra,AND,308,Andorra:308
2020-03-28,Angola,AGO,5,Angola:5
2020-03-28,Antigua and Barbuda,ATG,7,Antigua and Barbuda:7
2020-03-28,Argentina,ARG,690,Argentina:690
2020-03-28,Armenia,ARM,407,Armenia:407
2020-03-28,Australia,AUS,3640,Australia:3640
2020-03-28,Austria,AUT,8271,Austria:8271
2020-03-28,Azerbaijan,AZE,182,Azerbaijan:182
2020-03-28,Bahamas,BHS,10,Bahamas:10
2020-03-28,Bahrain,BHR,476,Bahrain:476
2020-03-28,Bangladesh,BGD,48,Bangladesh:48
2020-03-28,Barbados,BRB,26,Barbados:26
2020-03-28,Belarus,BLR,94,Belarus:94
2020-03-28,Belgium,BEL,9134,Belgium:9134
2020-03-28,Belize,BLZ,2,Belize:2
2020-03-28,Benin,BEN,6,Benin:6
2020-03-28,Bhutan,BTN,3,Bhutan:3
2020-03-28,Bolivia,BOL,74,Bolivia:74
2020-03-28,Bosnia and Herzegovina,BIH,258,Bosnia and Herzegovina:258
2020-03-28,Botswana,BWA,0,Botswana:0
2020-03-28,Brazil,BRA,3904,Brazil:3904
2020-03-28,Brunei,BRN,120,Brunei:120
2020-03-28,Bulgaria,BGR,331,Bulgaria:331
2020-03-28,Burkina Faso,BFA,207,Burkina Faso:207
2020-03-28,Burma,MMR,8,Burma:8
2020-03-28,Burundi,BDI,0,Burundi:0
2020-03-28,Cabo Verde,CPV,5,Cabo Verde:5
2020-03-28,Cambodia,KHM,99,Cambodia:99
2020-03-28,Cameroon,CMR,91,Cameroon:91
2020-03-28,Canada,CAN,5576,Canada:5576
2020-03-28,Central African Republic,CAF,3,Central African Republic:3
2020-03-28,Chad,TCD,3,Chad:3
2020-03-28,Chile,CHL,1909,Chile:1909
2020-03-28,China,CHN,81999,China:81999
2020-03-28,Colombia,COL,608,Colombia:608
2020-03-28,Comoros,COM,0,Comoros:0
2020-03-28,Congo (Brazzaville),COG,4,Congo (Brazzaville):4
2020-03-28,Congo (Kinshasa),COD,65,Congo (Kinshasa):65
2020-03-28,Costa Rica,CRI,295,Costa Rica:295
2020-03-28,Cote d'Ivoire,CIV,101,Cote d'Ivoire:101
2020-03-28,Croatia,HRV,657,Croatia:657
2020-03-28,Cuba,CUB,119,Cuba:119
2020-03-28,Cyprus,CYP,179,Cyprus:179
2020-03-28,Czechia,CZE,2631,Czechia:2631
2020-03-28,Denmark,DNK,2366,Denmark:2366
2020-03-28,Djibouti,DJI,14,Djibouti:14
2020-03-28,Dominica,DMA,11,Dominica:11
2020-03-28,Dominican Republic,DOM,719,Dominican Republic:719
2020-03-28,Ecuador,ECU,1823,Ecuador:1823
2020-03-28,Egypt,EGY,576,Egypt:576
2020-03-28,El Salvador,SLV,19,El Salvador:19
2020-03-28,Equatorial Guinea,GNQ,12,Equatorial Guinea:12
2020-03-28,Eritrea,ERI,6,Eritrea:6
2020-03-28,Estonia,EST,645,Estonia:645
2020-03-28,Eswatini,SWZ,9,Eswatini:9
2020-03-28,Ethiopia,ETH,16,Ethiopia:16
2020-03-28,Fiji,FJI,5,Fiji:5
2020-03-28,Finland,FIN,1167,Finland:1167
2020-03-28,France,FRA,38105,France:38105
2020-03-28,Gabon,GAB,7,Gabon:7
2020-03-28,Gambia,GMB,3,Gambia:3
2020-03-28,Georgia,GEO,90,Georgia:90
2020-03-28,Germany,DEU,57695,Germany:57695
2020-03-28,Ghana,GHA,141,Ghana:141
2020-03-28,Greece,GRC,1061,Greece:1061
2020-03-28,Grenada,GRD,7,Grenada:7
2020-03-28,Guatemala,GTM,34,Guatemala:34
2020-03-28,Guinea,GIN,8,Guinea:8
2020-03-28,Guinea-Bissau,GNB,2,Guinea-Bissau:2
2020-03-28,Guyana,GUY,8,Guyana:8
2020-03-28,Haiti,HTI,8,Haiti:8
2020-03-28,Holy See,VAT,6,Holy See:6
2020-03-28,Honduras,HND,95,Honduras:95
2020-03-28,Hungary,HUN,343,Hungary:343
2020-03-28,Iceland,ISL,963,Iceland:963
2020-03-28,India,IND,987,India:987
2020-03-28,Indonesia,IDN,1155,Indonesia:1155
2020-03-28,Iran,IRN,35408,Iran:35408
2020-03-28,Iraq,IRQ,506,Iraq:506
2020-03-28,Ireland,IRL,2415,Ireland:2415
2020-03-28,Israel,ISR,3619,Israel:3619
2020-03-28,Italy,ITA,92472,Italy:92472
2020-03-28,Jamaica,JAM,30,Jamaica:30
2020-03-28,Japan,JPN,1693,Japan:1693
2020-03-28,Jordan,JOR,246,Jordan:246
2020-03-28,Kazakhstan,KAZ,228,Kazakhstan:228
2020-03-28,Kenya,KEN,38,Kenya:38
2020-03-28,"Korea, South",KOR,9478,"Korea, South:9478"
2020-03-28,Kosovo,XKS,91,Kosovo:91
2020-03-28,Kuwait,KWT,235,Kuwait:235
2020-03-28,Kyrgyzstan,KGZ,58,Kyrgyzstan:58
2020-03-28,Laos,LAO,8,Laos:8
2020-03-28,Latvia,LVA,305,Latvia:305
2020-03-28,Lebanon,LBN,412,Lebanon:412
2020-03-28,Lesotho,LSO,0,Lesotho:0
2020-03-28,Liberia,LBR,3,Liberia:3
2020-03-28,Libya,LBY,3,Libya:3
2020-03-28,Liechtenstein,LIE,56,Liechtenstein:56
2020-03-28,Lithuania,LTU,394,Lithuania:394
2020-03-28,Luxembourg,LUX,1831,Luxembourg:1831
2020-03-28,Madagascar,MDG,26,Madagascar:26
2020-03-28,Malawi,MWI,0,Malawi:0
2020-03-28,Malaysia,MYS,2320,Malaysia:2320
2020-03-28,Maldives,MDV,16,Maldives:16
2020-03-28,Mali,MLI,18,Mali:18
2020-03-28,Malta,MLT,149,Malta:149
2020-03-28,Mauritania,MRT,5,Mauritania:5
2020-03-28,Mauritius,MUS,102,Mauritius:102
2020-03-28,Mexico,MEX,848,Mexico:848
2020-03-28,Moldova,MDA,231,Moldova:231
2020-03-28,Monaco,MCO,42,Monaco:42
2020-03-28,Mongolia,MNG,12,Mongolia:12
2020-03-28,Montenegro,MNE,84,Montenegro:84
2020-03-28,Morocco,MAR,402,Morocco:402
2020-03-28,Mozambique,MOZ,8,Mozambique:8
2020-03-28,Namibia,NAM,8,Namibia:8
2020-03-28,Nepal,NPL,5,Nepal:5
2020-03-28,Netherlands,NLD,9819,Netherlands:9819
2020-03-28,New Zealand,NZL,451,New Zealand:451
2020-03-28,Nicaragua,NIC,4,Nicaragua:4
2020-03-28,Niger,NER,10,Niger:10
2020-03-28,Nigeria,NGA,89,Nigeria:89
2020-03-28,North Macedonia,MKD,241,North Macedonia:241
2020-03-28,Norway,NOR,4015,Norway:4015
2020-03-28,Oman,OMN,152,Oman:152
2020-03-28,Pakistan,PAK,1495,Pakistan:1495
2020-03-28,Panama,PAN,786,Panama:786
2020-03-28,Papua New Guinea,PNG,1,Papua New Guinea:1
2020-03-28,Paraguay,PRY,56,Paraguay:56
2020-03-28,Peru,PER,671,Peru:671
2020-03-28,Philippines,PHL,1075,Philippines:1075
2020-03-28,Poland,POL,1638,Poland:1638
2020-03-28,Portugal,PRT,5170,Portugal:5170
2020-03-28,Qatar,QAT,590,Qatar:590
2020-03-28,Romania,ROU,1452,Romania:1452
2020-03-28,Russia,RUS,1264,Russia:1264
2020-03-28,Rwanda,RWA,60,Rwanda:60
2020-03-28,Saint Kitts and Nevis,KNA,2,Saint Kitts and Nevis:2
2020-03-28,Saint Lucia,LCA,3,Saint Lucia:3
2020-03-28,Saint Vincent and the Grenadines,VCT,1,Saint Vincent and the Grenadines:1
2020-03-28,San Marino,SMR,224,San Marino:224
2020-03-28,Sao Tome and Principe,STP,0,Sao Tome and Principe:0
2020-03-28,Saudi Arabia,SAU,1203,Saudi Arabia:1203
2020-03-28,Senegal,SEN,130,Senegal:130
2020-03-28,Serbia,SRB,659,Serbia:659
2020-03-28,Seychelles,SYC,8,Seychelles:8
2020-03-28,Sierra Leone,SLE,0,Sierra Leone:0
2020-03-28,Singapore,SGP,802,Singapore:802
2020-03-28,Slovakia,SVK,292,Slovakia:292
2020-03-28,Slovenia,SVN,684,Slovenia:684
2020-03-28,Somalia,SOM,3,Somalia:3
2020-03-28,South Africa,ZAF,1187,South Africa:1187
2020-03-28,South Sudan,SSD,0,South Sudan:0
2020-03-28,Spain,ESP,73235,Spain:73235
2020-03-28,Sri Lanka,LKA,113,Sri Lanka:113
2020-03-28,Sudan,SDN,5,Sudan:5
2020-03-28,Suriname,SUR,8,Suriname:8
2020-03-28,Sweden,SWE,3447,Sweden:3447
2020-03-28,Switzerland,CHE,14076,Switzerland:14076
2020-03-28,Syria,SYR,5,Syria:5
2020-03-28,Taiwan*,TWN,283,Taiwan*:283
2020-03-28,Tajikistan,TJK,0,Tajikistan:0
2020-03-28,Tanzania,TZA,14,Tanzania:14
2020-03-28,Thailand,THA,1245,Thailand:1245
2020-03-28,Timor-Leste,TLS,1,Timor-Leste:1
2020-03-28,Togo,TGO,25,Togo:25
2020-03-28,Trinidad and Tobago,TTO,74,Trinidad and Tobago:74
2020-03-28,Tunisia,TUN,278,Tunisia:278
2020-03-28,Turkey,TUR,7402,Turkey:7402
2020-03-28,US,USA,121786,US:121786
2020-03-28,Uganda,UGA,30,Uganda:30
2020-03-28,Ukraine,UKR,356,Ukraine:356
2020-03-28,United Arab Emirates,ARE,468,United Arab Emirates:468
2020-03-28,United Kingdom,GBR,17312,United Kingdom:17312
2020-03-28,Uruguay,URY,303,Uruguay:303
2020-03-28,Uzbekistan,UZB,104,Uzbekistan:104
2020-03-28,Venezuela,VEN,119,Venezuela:119
2020-03-28,Vietnam,VNM,174,Vietnam:174
2020-03-28,West Bank and Gaza,PSE,98,West Bank and Gaza:98
2020-03-28,Western Sahara,ESH,0,Western Sahara:0
2020-03-28,Yemen,YEM,0,Yemen:0
2020-03-28,Zambia,ZMB,28,Zambia:28
2020-03-28,Zimbabwe,ZWE,7,Zimbabwe:7
2020-03-29,Afghanistan,AFG,120,Afghanistan:120
2020-03-29,Albania,ALB,212,Albania:212
2020-03-29,Algeria,DZA,511,Algeria:511
2020-03-29,Andorra,AND,334,Andorra:334
2020-03-29,Angola,AGO,7,Angola:7
2020-03-29,Antigua and Barbuda,ATG,7,Antigua and Barbuda:7
2020-03-29,Argentina,ARG,745,Argentina:745
2020-03-29,Armenia,ARM,424,Armenia:424
2020-03-29,Australia,AUS,3984,Australia:3984
2020-03-29,Austria,AUT,8788,Austria:8788
2020-03-29,Azerbaijan,AZE,209,Azerbaijan:209
2020-03-29,Bahamas,BHS,11,Bahamas:11
2020-03-29,Bahrain,BHR,499,Bahrain:499
2020-03-29,Bangladesh,BGD,48,Bangladesh:48
2020-03-29,Barbados,BRB,33,Barbados:33
2020-03-29,Belarus,BLR,94,Belarus:94
2020-03-29,Belgium,BEL,10836,Belgium:10836
2020-03-29,Belize,BLZ,2,Belize:2
2020-03-29,Benin,BEN,6,Benin:6
2020-03-29,Bhutan,BTN,4,Bhutan:4
2020-03-29,Bolivia,BOL,81,Bolivia:81
2020-03-29,Bosnia and Herzegovina,BIH,323,Bosnia and Herzegovina:323
2020-03-29,Botswana,BWA,0,Botswana:0
2020-03-29,Brazil,BRA,4256,Brazil:4256
2020-03-29,Brunei,BRN,126,Brunei:126
2020-03-29,Bulgaria,BGR,346,Bulgaria:346
2020-03-29,Burkina Faso,BFA,222,Burkina Faso:222
2020-03-29,Burma,MMR,10,Burma:10
2020-03-29,Burundi,BDI,0,Burundi:0
2020-03-29,Cabo Verde,CPV,6,Cabo Verde:6
2020-03-29,Cambodia,KHM,103,Cambodia:103
2020-03-29,Cameroon,CMR,139,Cameroon:139
2020-03-29,Canada,CAN,6280,Canada:6280
2020-03-29,Central African Republic,CAF,3,Central African Republic:3
2020-03-29,Chad,TCD,3,Chad:3
2020-03-29,Chile,CHL,2139,Chile:2139
2020-03-29,China,CHN,82122,China:82122
2020-03-29,Colombia,COL,702,Colombia:702
2020-03-29,Comoros,COM,0,Comoros:0
2020-03-29,Congo (Brazzaville),COG,19,Congo (Brazzaville):19
2020-03-29,Congo (Kinshasa),COD,65,Congo (Kinshasa):65
2020-03-29,Costa Rica,CRI,314,Costa Rica:314
2020-03-29,Cote d'Ivoire,CIV,165,Cote d'Ivoire:165
2020-03-29,Croatia,HRV,713,Croatia:713
2020-03-29,Cuba,CUB,139,Cuba:139
2020-03-29,Cyprus,CYP,214,Cyprus:214
2020-03-29,Czechia,CZE,2817,Czechia:2817
2020-03-29,Denmark,DNK,2564,Denmark:2564
2020-03-29,Djibouti,DJI,18,Djibouti:18
2020-03-29,Dominica,DMA,11,Dominica:11
2020-03-29,Dominican Republic,DOM,859,Dominican Republic:859
2020-03-29,Ecuador,ECU,1924,Ecuador:1924
2020-03-29,Egypt,EGY,609,Egypt:609
2020-03-29,El Salvador,SLV,24,El Salvador:24
2020-03-29,Equatorial Guinea,GNQ,12,Equatorial Guinea:12
2020-03-29,Eritrea,ERI,12,Eritrea:12
2020-03-29,Estonia,EST,679,Estonia:679
2020-03-29,Eswatini,SWZ,9,Eswatini:9
2020-03-29,Ethiopia,ETH,21,Ethiopia:21
2020-03-29,Fiji,FJI,5,Fiji:5
2020-03-29,Finland,FIN,1240,Finland:1240
2020-03-29,France,FRA,40708,France:40708
2020-03-29,Gabon,GAB,7,Gabon:7
2020-03-29,Gambia,GMB,4,Gambia:4
2020-03-29,Georgia,GEO,91,Georgia:91
2020-03-29,Germany,DEU,62095,Germany:62095
2020-03-29,Ghana,GHA,152,Ghana:152
2020-03-29,Greece,GRC,1156,Greece:1156
2020-03-29,Grenada,GRD,9,Grenada:9
2020-03-29,Guatemala,GTM,34,Guatemala:34
2020-03-29,Guinea,GIN,16,Guinea:16
2020-03-29,Guinea-Bissau,GNB,2,Guinea-Bissau:2
2020-03-29,Guyana,GUY,8,Guyana:8
2020-03-29,Haiti,HTI,15,Haiti:15
2020-03-29,Holy See,VAT,6,Holy See:6
2020-03-29,Honduras,HND,110,Honduras:110
2020-03-29,Hungary,HUN,408,Hungary:408
2020-03-29,Iceland,ISL,1020,Iceland:1020
2020-03-29,India,IND,1024,India:1024
2020-03-29,Indonesia,IDN,1285,Indonesia:1285
2020-03-29,Iran,IRN,38309,Iran:38309
2020-03-29,Iraq,IRQ,547,Iraq:547
2020-03-29,Ireland,IRL,2615,Ireland:2615
2020-03-29,Israel,ISR,4247,Israel:4247
2020-03-29,Italy,ITA,97689,Italy:97689
2020-03-29,Jamaica,JAM,32,Jamaica:32
2020-03-29,Japan,JPN,1866,Japan:1866
2020-03-29,Jordan,JOR,259,Jordan:259
2020-03-29,Kazakhstan,KAZ,284,Kazakhstan:284
2020-03-29,Kenya,KEN,42,Kenya:42
2020-03-29,"Korea, South",KOR,9583,"Korea, South:9583"
2020-03-29,Kosovo,XKS,94,Kosovo:94
2020-03-29,Kuwait,KWT,255,Kuwait:255
2020-03-29,Kyrgyzstan,KGZ,84,Kyrgyzstan:84
2020-03-29,Laos,LAO,8,Laos:8
2020-03-29,Latvia,LVA,347,Latvia:347
2020-03-29,Lebanon,LBN,438,Lebanon:438
2020-03-29,Lesotho,LSO,0,Lesotho:0
2020-03-29,Liberia,LBR,3,Liberia:3
2020-03-29,Libya,LBY,8,Libya:8
2020-03-29,Liechtenstein,LIE,56,Liechtenstein:56
2020-03-29,Lithuania,LTU,460,Lithuania:460
2020-03-29,Luxembourg,LUX,1950,Luxembourg:1950
2020-03-29,Madagascar,MDG,39,Madagascar:39
2020-03-29,Malawi,MWI,0,Malawi:0
2020-03-29,Malaysia,MYS,2470,Malaysia:2470
2020-03-29,Maldives,MDV,17,Maldives:17
2020-03-29,Mali,MLI,18,Mali:18
2020-03-29,Malta,MLT,151,Malta:151
2020-03-29,Mauritania,MRT,5,Mauritania:5
2020-03-29,Mauritius,MUS,107,Mauritius:107
2020-03-29,Mexico,MEX,993,Mexico:993
2020-03-29,Moldova,MDA,263,Moldova:263
2020-03-29,Monaco,MCO,46,Monaco:46
2020-03-29,Mongolia,MNG,12,Mongolia:12
2020-03-29,Montenegro,MNE,85,Montenegro:85
2020-03-29,Morocco,MAR,479,Morocco:479
2020-03-29,Mozambique,MOZ,8,Mozambique:8
2020-03-29,Namibia,NAM,11,Namibia:11
2020-03-29,Nepal,NPL,5,Nepal:5
2020-03-29,Netherlands,NLD,10930,Netherlands:10930
2020-03-29,New Zealand,NZL,514,New Zealand:514
2020-03-29,Nicaragua,NIC,4,Nicaragua:4
2020-03-29,Niger,NER,18,Niger:18
2020-03-29,Nigeria,NGA,111,Nigeria:111
2020-03-29,North Macedonia,MKD,259,North Macedonia:259
2020-03-29,Norway,NOR,4284,Norway:4284
2020-03-29,Oman,OMN,167,Oman:167
2020-03-29,Pakistan,PAK,1597,Pakistan:1597
2020-03-29,Panama,PAN,901,Panama:901
2020-03-29,Papua New Guinea,PNG,1,Papua New Guinea:1
2020-03-29,Paraguay,PRY,59,Paraguay:59
2020-03-29,Peru,PER,852,Peru:852
2020-03-29,Philippines,PHL,1418,Philippines:1418
2020-03-29,Poland,POL,1862,Poland:1862
2020-03-29,Portugal,PRT,5962,Portugal:5962
2020-03-29,Qatar,QAT,634,Qatar:634
2020-03-29,Romania,ROU,1815,Romania:1815
2020-03-29,Russia,RUS,1534,Russia:1534
2020-03-29,Rwanda,RWA,70,Rwanda:70
2020-03-29,Saint Kitts and Nevis,KNA,2,Saint Kitts and Nevis:2
2020-03-29,Saint Lucia,LCA,9,Saint Lucia:9
2020-03-29,Saint Vincent and the Grenadines,VCT,1,Saint Vincent and the Grenadines:1
2020-03-29,San Marino,SMR,224,San Marino:224
2020-03-29,Sao Tome and Principe,STP,0,Sao Tome and Principe:0
2020-03-29,Saudi Arabia,SAU,1299,Saudi Arabia:1299
2020-03-29,Senegal,SEN,142,Senegal:142
2020-03-29,Serbia,SRB,741,Serbia:741
2020-03-29,Seychelles,SYC,8,Seychelles:8
2020-03-29,Sierra Leone,SLE,0,Sierra Leone:0
2020-03-29,Singapore,SGP,844,Singapore:844
2020-03-29,Slovakia,SVK,314,Slovakia:314
2020-03-29,Slovenia,SVN,730,Slovenia:730
2020-03-29,Somalia,SOM,3,Somalia:3
2020-03-29,South Africa,ZAF,1280,South Africa:1280
2020-03-29,South Sudan,SSD,0,South Sudan:0
2020-03-29,Spain,ESP,80110,Spain:80110
2020-03-29,Sri Lanka,LKA,117,Sri Lanka:117
2020-03-29,Sudan,SDN,6,Sudan:6
2020-03-29,Suriname,SUR,8,Suriname:8
2020-03-29,Sweden,SWE,3700,Sweden:3700
2020-03-29,Switzerland,CHE,14829,Switzerland:14829
2020-03-29,Syria,SYR,9,Syria:9
2020-03-29,Taiwan*,TWN,298,Taiwan*:298
2020-03-29,Tajikistan,TJK,0,Tajikistan:0
2020-03-29,Tanzania,TZA,14,Tanzania:14
2020-03-29,Thailand,THA,1388,Thailand:1388
2020-03-29,Timor-Leste,TLS,1,Timor-Leste:1
2020-03-29,Togo,TGO,25,Togo:25
2020-03-29,Trinidad and Tobago,TTO,78,Trinidad and Tobago:78
2020-03-29,Tunisia,TUN,312,Tunisia:312
2020-03-29,Turkey,TUR,9217,Turkey:9217
2020-03-29,US,USA,140910,US:140910
2020-03-29,Uganda,UGA,33,Uganda:33
2020-03-29,Ukraine,UKR,475,Ukraine:475
2020-03-29,United Arab Emirates,ARE,570,United Arab Emirates:570
2020-03-29,United Kingdom,GBR,19780,United Kingdom:19780
2020-03-29,Uruguay,URY,309,Uruguay:309
2020-03-29,Uzbekistan,UZB,144,Uzbekistan:144
2020-03-29,Venezuela,VEN,119,Venezuela:119
2020-03-29,Vietnam,VNM,188,Vietnam:188
2020-03-29,West Bank and Gaza,PSE,109,West Bank and Gaza:109
2020-03-29,Western Sahara,ESH,0,Western Sahara:0
2020-03-29,Yemen,YEM,0,Yemen:0
2020-03-29,Zambia,ZMB,29,Zambia:29
2020-03-29,Zimbabwe,ZWE,7,Zimbabwe:7
2020-03-30,Afghanistan,AFG,170,Afghanistan:170
2020-03-30,Albania,ALB,223,Albania:223
2020-03-30,Algeria,DZA,584,Algeria:584
2020-03-30,Andorra,AND,370,Andorra:370
2020-03-30,Angola,AGO,7,Angola:7
2020-03-30,Antigua and Barbuda,ATG,7,Antigua and Barbuda:7
2020-03-30,Argentina,ARG,820,Argentina:820
2020-03-30,Armenia,ARM,482,Armenia:482
2020-03-30,Australia,AUS,4361,Australia:4361
2020-03-30,Austria,AUT,9618,Austria:9618
2020-03-30,Azerbaijan,AZE,273,Azerbaijan:273
2020-03-30,Bahamas,BHS,14,Bahamas:14
2020-03-30,Bahrain,BHR,515,Bahrain:515
2020-03-30,Bangladesh,BGD,49,Bangladesh:49
2020-03-30,Barbados,BRB,33,Barbados:33
2020-03-30,Belarus,BLR,152,Belarus:152
2020-03-30,Belgium,BEL,11899,Belgium:11899
2020-03-30,Belize,BLZ,3,Belize:3
2020-03-30,Benin,BEN,6,Benin:6
2020-03-30,Bhutan,BTN,4,Bhutan:4
2020-03-30,Bolivia,BOL,97,Bolivia:97
2020-03-30,Bosnia and Herzegovina,BIH,368,Bosnia and Herzegovina:368
2020-03-30,Botswana,BWA,3,Botswana:3
2020-03-30,Brazil,BRA,4579,Brazil:4579
2020-03-30,Brunei,BRN,127,Brunei:127
2020-03-30,Bulgaria,BGR,359,Bulgaria:359
2020-03-30,Burkina Faso,BFA,246,Burkina Faso:246
2020-03-30,Burma,MMR,14,Burma:14
2020-03-30,Burundi,BDI,0,Burundi:0
2020-03-30,Cabo Verde,CPV,6,Cabo Verde:6
2020-03-30,Cambodia,KHM,107,Cambodia:107
2020-03-30,Cameroon,CMR,139,Cameroon:139
2020-03-30,Canada,CAN,7398,Canada:7398
2020-03-30,Central African Republic,CAF,3,Central African Republic:3
2020-03-30,Chad,TCD,5,Chad:5
2020-03-30,Chile,CHL,2449,Chile:2449
2020-03-30,China,CHN,82198,China:82198
2020-03-30,Colombia,COL,798,Colombia:798
2020-03-30,Comoros,COM,0,Comoros:0
2020-03-30,Congo (Brazzaville),COG,19,Congo (Brazzaville):19
2020-03-30,Congo (Kinshasa),COD,81,Congo (Kinshasa):81
2020-03-30,Costa Rica,CRI,330,Costa Rica:330
2020-03-30,Cote d'Ivoire,CIV,168,Cote d'Ivoire:168
2020-03-30,Croatia,HRV,790,Croatia:790
2020-03-30,Cuba,CUB,170,Cuba:170
2020-03-30,Cyprus,CYP,230,Cyprus:230
2020-03-30,Czechia,CZE,3001,Czechia:3001
